Customer ID,Date,Subtotal,Country
7313,4/4/2012,130.1,Czech Republic
4953,4/4/2012,143.75,Czech Republic
6887,4/4/2012,186.17,Czech Republic
7023,4/4/2012,128,Czech Republic
7133,4/5/2012,139.52,Czech Republic
3376,4/5/2012,66.31,Czech Republic
7314,4/5/2012,131.76,Czech Republic
7315,4/5/2012,126.44,Czech Republic
7316,4/5/2012,141.02,Slovakia
7317,4/5/2012,36.89,Czech Republic
7318,4/5/2012,59.22,Czech Republic
7319,4/5/2012,124.44,Czech Republic
7321,4/5/2012,62.15,Czech Republic
7323,4/6/2012,143.85,Czech Republic
7325,4/6/2012,116.57,Czech Republic
7327,4/6/2012,15.71,Czech Republic
2100,4/6/2012,51.77,Czech Republic
7328,4/6/2012,10.78,Czech Republic
7329,4/7/2012,26.21,Czech Republic
394,4/7/2012,43.22,Czech Republic
7332,4/7/2012,18.95,Czech Republic
7333,4/7/2012,4.97,Czech Republic
2564,4/7/2012,103.96,Czech Republic
6136,4/8/2012,101.64,Czech Republic
7335,4/9/2012,250.76,Czech Republic
6763,4/9/2012,64.4,Czech Republic
7180,4/9/2012,13.81,Czech Republic
7337,4/9/2012,41.58,Czech Republic
7338,4/9/2012,177.34,Czech Republic
7340,4/9/2012,69.95,Slovakia
7341,4/9/2012,44.68,Czech Republic
7342,4/9/2012,58.15,Czech Republic
7343,4/9/2012,13.77,Czech Republic
3351,4/9/2012,42.83,Czech Republic
7339,4/9/2012,77.12,Czech Republic
7344,4/9/2012,79.78,Czech Republic
5099,4/9/2012,131.31,Czech Republic
7345,4/9/2012,85.94,Czech Republic
7346,4/9/2012,79.04,Czech Republic
7348,4/9/2012,110.18,Czech Republic
7349,4/10/2012,37.18,Czech Republic
7350,4/10/2012,58.36,Czech Republic
6628,4/10/2012,74.07,Czech Republic
7351,4/10/2012,115.71,Czech Republic
7352,4/10/2012,30.91,Czech Republic
7354,4/10/2012,31.58,Czech Republic
6433,4/10/2012,51.81,Czech Republic
7356,4/10/2012,209.62,Czech Republic
6085,4/10/2012,171.31,Czech Republic
7350,4/10/2012,48.42,Czech Republic
7357,4/10/2012,269.1,Czech Republic
7358,4/10/2012,150.13,Czech Republic
7124,4/10/2012,71.19,Czech Republic
7359,4/10/2012,20.96,Czech Republic
7203,4/10/2012,34.33,Czech Republic
7360,4/10/2012,81.36,Czech Republic
7361,4/10/2012,123.96,Czech Republic
7362,4/10/2012,65.37,Czech Republic
7024,4/10/2012,41.96,Czech Republic
7364,4/10/2012,60.32,Czech Republic
7108,4/10/2012,18.11,Czech Republic
7366,4/11/2012,48.47,Czech Republic
4743,4/11/2012,332.41,Czech Republic
7316,4/11/2012,213.3,Slovakia
2206,4/11/2012,6.46,Czech Republic
3023,4/11/2012,127.63,Czech Republic
2815,4/11/2012,23.1,Czech Republic
6540,4/11/2012,2.49,Czech Republic
7368,4/11/2012,124.82,Czech Republic
5244,4/11/2012,21.32,Czech Republic
7369,4/11/2012,11.02,Czech Republic
7370,4/11/2012,9.04,Czech Republic
5518,4/12/2012,16.16,Czech Republic
5755,4/12/2012,7.88,Czech Republic
4618,4/12/2012,111.76,Czech Republic
4620,4/12/2012,62.49,Czech Republic
7372,4/12/2012,9.94,Czech Republic
4241,4/12/2012,105.48,Czech Republic
3164,4/12/2012,7.23,Czech Republic
7373,4/12/2012,78.82,Czech Republic
7088,4/12/2012,77.35,Czech Republic
3023,4/12/2012,35.81,Czech Republic
7037,4/12/2012,136.53,Czech Republic
7374,4/12/2012,101.42,Czech Republic
7338,4/12/2012,7.62,Czech Republic
7375,4/12/2012,55.94,Czech Republic
7147,4/12/2012,27.41,Czech Republic
1842,4/12/2012,57.67,Czech Republic
7377,4/12/2012,51.87,Czech Republic
7379,4/12/2012,82.43,Czech Republic
7292,4/12/2012,103.56,Czech Republic
7383,4/13/2012,16.84,Czech Republic
7385,4/13/2012,92.98,Czech Republic
5476,4/13/2012,83.27,Czech Republic
7386,4/13/2012,17.76,Czech Republic
7010,4/13/2012,96.81,Czech Republic
7387,4/13/2012,17.17,Czech Republic
7388,4/13/2012,52.26,Czech Republic
1826,4/13/2012,92.43,Czech Republic
7384,4/13/2012,303.24,Czech Republic
7389,4/13/2012,44.42,Czech Republic
3288,4/13/2012,55.37,Czech Republic
7390,4/13/2012,54.47,Czech Republic
7365,4/13/2012,41.95,Czech Republic
7391,4/13/2012,232.1,Czech Republic
6200,4/13/2012,43.94,Czech Republic
7392,4/13/2012,114.2,Czech Republic
1447,4/13/2012,65.18,Czech Republic
7037,4/14/2012,112.41,Czech Republic
5663,4/14/2012,67.8,Czech Republic
7394,4/14/2012,16.16,Czech Republic
4665,4/14/2012,78.04,Czech Republic
4978,4/15/2012,43.39,Czech Republic
6842,4/15/2012,80.75,Czech Republic
7398,4/15/2012,34.81,Czech Republic
6847,4/16/2012,20.53,Czech Republic
7399,4/16/2012,11.24,Czech Republic
7400,4/16/2012,18.9,Czech Republic
7401,4/16/2012,74.55,Czech Republic
7402,4/16/2012,11.19,Czech Republic
3023,4/16/2012,52.4,Czech Republic
7403,4/16/2012,252.38,Czech Republic
7093,4/16/2012,14.28,Czech Republic
1487,4/16/2012,230.54,Czech Republic
7406,4/16/2012,66.05,Czech Republic
7407,4/16/2012,37.64,Czech Republic
7408,4/16/2012,51.98,Czech Republic
7408,4/16/2012,13.6,Czech Republic
7409,4/16/2012,33.39,Czech Republic
7404,4/16/2012,41.64,Czech Republic
7410,4/16/2012,346.91,Czech Republic
7411,4/16/2012,72.47,Czech Republic
7414,4/17/2012,103.62,Czech Republic
7416,4/17/2012,178.03,Czech Republic
6669,4/17/2012,80.59,Czech Republic
6061,4/17/2012,94.64,Czech Republic
3314,4/17/2012,63.28,Czech Republic
7417,4/17/2012,70.06,Czech Republic
7418,4/17/2012,49.55,Czech Republic
7281,4/17/2012,46.6,United Kingdom
7325,4/17/2012,192.96,Czech Republic
6348,4/17/2012,27.18,Czech Republic
7101,4/17/2012,12.56,Czech Republic
7292,4/17/2012,59.49,Czech Republic
7419,4/17/2012,37.29,Czech Republic
4771,4/17/2012,24.3,Czech Republic
7319,4/17/2012,39.55,Czech Republic
7420,4/17/2012,112.44,Czech Republic
7421,4/17/2012,20.95,Czech Republic
7420,4/17/2012,27.57,Czech Republic
7423,4/18/2012,9.24,Czech Republic
7424,4/18/2012,23.89,Czech Republic
4745,4/18/2012,134.47,Czech Republic
7425,4/18/2012,44.13,Czech Republic
7426,4/18/2012,36.95,Czech Republic
7427,4/18/2012,81.76,Czech Republic
3023,4/18/2012,20.9,Czech Republic
6958,4/18/2012,31.46,Czech Republic
5320,4/18/2012,83.58,Czech Republic
7428,4/18/2012,259.95,Czech Republic
3948,4/18/2012,83.45,Czech Republic
7405,4/18/2012,65.39,Czech Republic
7190,4/18/2012,12.88,Czech Republic
7190,4/18/2012,46.33,Czech Republic
5167,4/18/2012,16.7,Czech Republic
7429,4/18/2012,72.98,Czech Republic
962,4/18/2012,134.64,Czech Republic
5730,4/19/2012,66.11,Czech Republic
7431,4/19/2012,50.66,Czech Republic
7432,4/19/2012,64.13,Czech Republic
7433,4/19/2012,26.25,Czech Republic
2904,4/19/2012,146.7,Czech Republic
6045,4/19/2012,139.44,Czech Republic
7434,4/19/2012,147.75,Czech Republic
6939,4/19/2012,174.08,Czech Republic
6833,4/19/2012,74.2,Czech Republic
4755,4/20/2012,218.49,Czech Republic
7436,4/20/2012,249.67,Czech Republic
5291,4/20/2012,84.25,Czech Republic
7438,4/20/2012,45.82,Czech Republic
7071,4/20/2012,84.13,Czech Republic
7439,4/20/2012,40.68,Czech Republic
7440,4/20/2012,60.74,Czech Republic
7208,4/21/2012,76.28,Czech Republic
7441,4/21/2012,20.53,Czech Republic
7442,4/22/2012,31.61,Czech Republic
5717,4/22/2012,47.61,Czech Republic
2697,4/22/2012,170.06,Czech Republic
7443,4/23/2012,17.97,Czech Republic
7444,4/23/2012,137.13,Czech Republic
7445,4/23/2012,41.74,Czech Republic
2965,4/23/2012,115.29,Czech Republic
6357,4/23/2012,52.09,Czech Republic
7426,4/23/2012,1210.91,Czech Republic
7446,4/23/2012,172.94,Czech Republic
7447,4/23/2012,43.79,Czech Republic
5491,4/23/2012,84.46,Czech Republic
7449,4/23/2012,252,Slovakia
7450,4/23/2012,7.57,Czech Republic
7451,4/23/2012,101.76,Czech Republic
7452,4/23/2012,75.99,Czech Republic
7453,4/23/2012,104.98,Czech Republic
7214,4/23/2012,38.19,Czech Republic
7454,4/23/2012,31.64,Czech Republic
7455,4/23/2012,34.86,Czech Republic
3375,4/23/2012,73.11,Czech Republic
7456,4/23/2012,7.8,Czech Republic
2268,4/23/2012,123.59,Czech Republic
7458,4/24/2012,77.91,Czech Republic
7459,4/24/2012,137.23,Czech Republic
7122,4/24/2012,24.1,Czech Republic
2314,4/24/2012,176.87,Czech Republic
7460,4/24/2012,73.6,Czech Republic
7454,4/24/2012,273.52,Czech Republic
2852,4/24/2012,125.83,Czech Republic
7461,4/24/2012,1020,Slovakia
7462,4/24/2012,193.78,Czech Republic
6137,4/24/2012,216.3,Czech Republic
7464,4/24/2012,79.67,Czech Republic
7448,4/24/2012,50.23,Czech Republic
7465,4/24/2012,25.88,Czech Republic
7466,4/25/2012,102.43,Czech Republic
7457,4/25/2012,193.38,Czech Republic
394,4/25/2012,54.24,Czech Republic
5799,4/25/2012,70.85,Czech Republic
4684,4/25/2012,76.86,Czech Republic
7468,4/25/2012,6.55,Czech Republic
7248,4/25/2012,73,Czech Republic
7157,4/25/2012,76.41,Czech Republic
5320,4/25/2012,123.12,Czech Republic
6235,4/25/2012,138.65,Czech Republic
7292,4/25/2012,64.13,Czech Republic
7474,4/25/2012,11.19,Czech Republic
6533,4/25/2012,74.34,Czech Republic
7475,4/25/2012,73.71,Czech Republic
7325,4/26/2012,95.17,Czech Republic
7477,4/26/2012,38.19,Czech Republic
6074,4/26/2012,90.97,Czech Republic
7478,4/26/2012,768.06,Czech Republic
7478,4/26/2012,91.64,Czech Republic
7480,4/26/2012,35.93,Czech Republic
7481,4/26/2012,224.87,Czech Republic
7187,4/26/2012,833.43,Czech Republic
7483,4/26/2012,52.21,Czech Republic
7482,4/26/2012,31.7,Czech Republic
6135,4/26/2012,52.83,Czech Republic
7484,4/26/2012,53.45,Czech Republic
7485,4/26/2012,18.42,Czech Republic
7486,4/26/2012,43.67,Czech Republic
7180,4/27/2012,23.94,Czech Republic
7488,4/27/2012,33.9,Czech Republic
5702,4/27/2012,49.35,Czech Republic
7489,4/27/2012,154.02,Czech Republic
7490,4/27/2012,130.78,Czech Republic
7491,4/27/2012,116.8,Czech Republic
5461,4/27/2012,64.3,Czech Republic
7492,4/27/2012,50.85,Czech Republic
4148,4/27/2012,931.23,Czech Republic
7493,4/27/2012,118.65,Czech Republic
3595,4/27/2012,31.45,Czech Republic
6902,4/27/2012,29.38,Czech Republic
7494,4/27/2012,73.79,Slovakia
6702,4/28/2012,72.6,Czech Republic
7495,4/28/2012,56.95,Czech Republic
7496,4/28/2012,40,Czech Republic
7408,4/28/2012,40.79,Czech Republic
2206,4/28/2012,176.59,Czech Republic
7497,4/28/2012,43.79,Czech Republic
7499,4/28/2012,58.13,Czech Republic
7500,4/28/2012,62.05,Czech Republic
4967,4/29/2012,21.47,Czech Republic
7502,4/29/2012,41.78,Czech Republic
7503,4/29/2012,41.75,Czech Republic
7504,4/29/2012,310.78,Czech Republic
7505,4/29/2012,40.68,Czech Republic
7506,4/29/2012,43.11,Thailand
7507,4/30/2012,138.93,Czech Republic
6549,4/30/2012,80.54,Czech Republic
2894,4/30/2012,31.29,Czech Republic
3706,4/30/2012,19.37,Czech Republic
5278,4/30/2012,48.7,Czech Republic
7501,4/30/2012,161.65,Czech Republic
6190,4/30/2012,65.48,Czech Republic
7508,4/30/2012,111.02,Czech Republic
7509,4/30/2012,24.63,Czech Republic
7510,4/30/2012,220.41,Czech Republic
7415,4/30/2012,182.53,Czech Republic
7511,4/30/2012,39.78,Czech Republic
7512,4/30/2012,1084.32,Slovakia
5882,4/30/2012,49.56,Czech Republic
7514,4/30/2012,90.29,Czech Republic
7517,4/30/2012,40,Czech Republic
7518,4/30/2012,41.64,Czech Republic
7515,4/30/2012,350.27,Czech Republic
6838,4/30/2012,39.8,Czech Republic
7519,4/30/2012,7.29,Czech Republic
7520,4/30/2012,26.33,Czech Republic
7516,4/30/2012,98.31,Czech Republic
7302,4/30/2012,46.15,Czech Republic
7523,5/1/2012,164.13,Czech Republic
2872,5/1/2012,252.16,Czech Republic
5496,5/1/2012,88.23,Czech Republic
7524,5/1/2012,18.65,Czech Republic
7525,5/1/2012,34.75,Slovakia
7526,5/1/2012,7,Czech Republic
7527,5/1/2012,39.32,Czech Republic
5577,5/1/2012,36.69,Czech Republic
7528,5/1/2012,100.57,Czech Republic
7339,5/1/2012,32.37,Czech Republic
7529,5/1/2012,23.62,Czech Republic
5680,5/1/2012,13.74,Czech Republic
7530,5/1/2012,23.62,Czech Republic
7531,5/1/2012,55.18,Czech Republic
7533,5/1/2012,11.14,Czech Republic
7535,5/2/2012,70.06,Czech Republic
5291,5/2/2012,296.46,Czech Republic
7522,5/2/2012,4.45,Slovakia
6985,5/2/2012,95.6,Czech Republic
7536,5/2/2012,582,Czech Republic
7537,5/2/2012,20.91,Czech Republic
7538,5/2/2012,19.94,Czech Republic
7539,5/2/2012,51.4,Czech Republic
1898,5/2/2012,33.34,Czech Republic
5680,5/2/2012,2.24,Czech Republic
7540,5/2/2012,52.83,Czech Republic
7541,5/2/2012,76.73,Czech Republic
7542,5/2/2012,280.81,Czech Republic
7543,5/2/2012,115.14,Czech Republic
7544,5/2/2012,56.5,Czech Republic
7545,5/2/2012,9.49,Czech Republic
7463,5/3/2012,25.88,Czech Republic
6763,5/3/2012,64.02,Czech Republic
7487,5/3/2012,69.02,Czech Republic
7546,5/3/2012,16.5,Czech Republic
7548,5/3/2012,53,Czech Republic
7523,5/3/2012,106.05,Czech Republic
7439,5/3/2012,20.34,Czech Republic
7549,5/3/2012,134.36,Czech Republic
7550,5/3/2012,5.5,Belgium
2411,5/3/2012,83.62,Czech Republic
7551,5/3/2012,23.94,Czech Republic
7552,5/3/2012,54.86,Czech Republic
7497,5/3/2012,70.25,Czech Republic
7553,5/3/2012,22.83,Czech Republic
7554,5/4/2012,30.96,Czech Republic
4620,5/4/2012,73.22,Czech Republic
7130,5/4/2012,56.72,Czech Republic
7555,5/4/2012,28.93,Czech Republic
7556,5/4/2012,41.49,Czech Republic
6938,5/4/2012,120.45,Czech Republic
5642,5/4/2012,89.96,Czech Republic
3993,5/4/2012,298.31,Czech Republic
7558,5/4/2012,29.83,Czech Republic
1657,5/4/2012,40.68,Czech Republic
3454,5/4/2012,34.97,Czech Republic
7560,5/5/2012,54.75,Czech Republic
7562,5/6/2012,98.55,Czech Republic
555,5/6/2012,35.09,Czech Republic
7563,5/6/2012,41.19,Czech Republic
7563,5/6/2012,6.33,Czech Republic
6079,5/6/2012,20.9,Czech Republic
3312,5/6/2012,100.69,Czech Republic
7564,5/6/2012,40.23,Czech Republic
6356,5/6/2012,354.55,Czech Republic
7565,5/6/2012,13.76,Czech Republic
5577,5/6/2012,25.09,Czech Republic
6450,5/7/2012,22.52,Czech Republic
4007,5/7/2012,64.31,Czech Republic
6536,5/7/2012,62.38,Czech Republic
7566,5/7/2012,60.46,Czech Republic
6783,5/7/2012,71.87,Czech Republic
4604,5/7/2012,95.82,Czech Republic
7567,5/7/2012,53.39,Czech Republic
6920,5/7/2012,117.72,Czech Republic
7568,5/7/2012,18.48,Czech Republic
5291,5/7/2012,31.5,Czech Republic
7557,5/7/2012,96.07,Czech Republic
7569,5/7/2012,74.3,Czech Republic
7570,5/7/2012,19.55,Czech Republic
7420,5/7/2012,31.3,Czech Republic
7571,5/7/2012,10.08,Czech Republic
7389,5/7/2012,68.46,Czech Republic
7572,5/7/2012,51.98,Czech Republic
7573,5/7/2012,99.75,Czech Republic
7574,5/8/2012,33.45,Czech Republic
7575,5/8/2012,81.36,Czech Republic
7576,5/8/2012,59.38,Czech Republic
7577,5/8/2012,26.35,Czech Republic
6245,5/8/2012,56.73,Czech Republic
3192,5/8/2012,13.39,Czech Republic
4685,5/8/2012,223.11,Czech Republic
7580,5/8/2012,47.46,Czech Republic
7579,5/8/2012,24.46,Czech Republic
6458,5/8/2012,22.15,Czech Republic
5919,5/9/2012,9.04,Czech Republic
7581,5/9/2012,183.96,Czech Republic
6348,5/9/2012,24.75,Czech Republic
6666,5/9/2012,155.43,Czech Republic
7583,5/9/2012,30.79,Czech Republic
7584,5/9/2012,46.33,Czech Republic
7586,5/9/2012,299.25,Czech Republic
7587,5/9/2012,29.49,Czech Republic
394,5/10/2012,17.4,Czech Republic
7457,5/10/2012,20.94,Czech Republic
7588,5/10/2012,106.79,Czech Republic
7589,5/10/2012,186.27,Czech Republic
7591,5/10/2012,68.82,Czech Republic
6628,5/10/2012,82.14,Czech Republic
7516,5/10/2012,35.37,Czech Republic
7592,5/10/2012,134.7,Czech Republic
7590,5/10/2012,43,Czech Republic
7593,5/10/2012,16.05,Czech Republic
7594,5/10/2012,107.36,Czech Republic
7595,5/10/2012,132,Slovakia
7596,5/10/2012,71.72,Czech Republic
7597,5/10/2012,45.19,Czech Republic
5218,5/10/2012,21.3,Czech Republic
7598,5/10/2012,16.5,Slovakia
7599,5/11/2012,152.78,Czech Republic
7602,5/11/2012,47.29,Czech Republic
7049,5/11/2012,10.38,Czech Republic
7603,5/11/2012,297.7,Czech Republic
7506,5/11/2012,36.84,Czech Republic
7604,5/11/2012,63.68,Czech Republic
7605,5/11/2012,53.3,Czech Republic
3087,5/11/2012,120.49,Czech Republic
7606,5/11/2012,84.02,Czech Republic
7607,5/11/2012,58.08,Czech Republic
3142,5/11/2012,19.15,Czech Republic
7601,5/11/2012,11.24,Czech Republic
7608,5/11/2012,177.16,Czech Republic
7609,5/11/2012,35.62,Czech Republic
7610,5/12/2012,62.95,Czech Republic
7612,5/12/2012,131.51,Czech Republic
3009,5/12/2012,113.89,Czech Republic
7615,5/13/2012,34.34,Czech Republic
7616,5/13/2012,19.78,Czech Republic
7616,5/13/2012,162.21,Czech Republic
6763,5/13/2012,69.04,Czech Republic
7617,5/13/2012,151.46,Czech Republic
7618,5/13/2012,97.22,Czech Republic
7619,5/13/2012,101.08,Czech Republic
7620,5/13/2012,77.97,Czech Republic
7621,5/13/2012,48.14,Czech Republic
7622,5/13/2012,7.25,Czech Republic
7611,5/14/2012,155.19,Czech Republic
7623,5/14/2012,58.58,Czech Republic
3314,5/14/2012,45.43,Czech Republic
7624,5/14/2012,72.43,Czech Republic
850,5/14/2012,305.68,Czech Republic
7625,5/14/2012,81.7,Czech Republic
7560,5/14/2012,35.71,Czech Republic
7626,5/14/2012,92.38,Czech Republic
7627,5/14/2012,34.97,Czech Republic
7629,5/14/2012,49.82,Czech Republic
7630,5/14/2012,105.16,Czech Republic
7632,5/15/2012,69.89,Czech Republic
7528,5/15/2012,35.43,Czech Republic
7573,5/15/2012,33.97,Czech Republic
7633,5/15/2012,63.95,Czech Republic
5732,5/15/2012,35.44,Czech Republic
7634,5/15/2012,39.21,Czech Republic
7583,5/15/2012,45.52,Czech Republic
7636,5/15/2012,56.84,Czech Republic
7637,5/15/2012,45.43,Czech Republic
7638,5/16/2012,30.74,Czech Republic
7613,5/16/2012,94.09,Czech Republic
6255,5/16/2012,300.58,Czech Republic
7406,5/16/2012,40.12,Czech Republic
7006,5/16/2012,139.6,Czech Republic
7639,5/16/2012,137.02,Czech Republic
7128,5/16/2012,37.12,Czech Republic
7640,5/16/2012,205.43,Czech Republic
5421,5/16/2012,170.78,Czech Republic
7642,5/16/2012,45.47,Czech Republic
7643,5/16/2012,50.23,Czech Republic
7644,5/17/2012,6.55,Czech Republic
6085,5/17/2012,75.71,Czech Republic
4116,5/17/2012,97.52,Czech Republic
7646,5/17/2012,27.97,Czech Republic
7647,5/17/2012,183,Czech Republic
7325,5/17/2012,39.2,Czech Republic
7648,5/17/2012,40.74,Czech Republic
6549,5/17/2012,58.54,Czech Republic
7649,5/17/2012,72.87,Czech Republic
7645,5/17/2012,209.58,Czech Republic
5051,5/17/2012,60.29,Czech Republic
5996,5/17/2012,167.73,Czech Republic
7650,5/17/2012,127.18,Czech Republic
7539,5/17/2012,52.5,Czech Republic
7651,5/17/2012,118.82,Czech Republic
7652,5/17/2012,48.59,Czech Republic
7653,5/17/2012,56.95,Czech Republic
7654,5/18/2012,52.14,Czech Republic
7655,5/18/2012,82.32,Czech Republic
5518,5/18/2012,16.05,Czech Republic
4148,5/18/2012,72.89,Czech Republic
7656,5/18/2012,184.64,Czech Republic
7641,5/18/2012,103.21,Czech Republic
7559,5/19/2012,79.78,Czech Republic
4599,5/20/2012,71.24,Czech Republic
6432,5/20/2012,24.36,Czech Republic
7658,5/21/2012,53.78,Czech Republic
5131,5/21/2012,28.93,Czech Republic
503,5/21/2012,101.64,Czech Republic
7661,5/21/2012,146.53,Czech Republic
7662,5/21/2012,151.13,Czech Republic
6450,5/21/2012,36.49,Czech Republic
7023,5/21/2012,27.41,Czech Republic
7413,5/22/2012,49.67,Czech Republic
7610,5/22/2012,42.63,Czech Republic
7663,5/22/2012,89.57,Czech Republic
7664,5/22/2012,34.97,Czech Republic
6815,5/22/2012,17.46,Czech Republic
5870,5/22/2012,245.89,Czech Republic
7008,5/22/2012,198.24,Czech Republic
7665,5/22/2012,44.7,Slovakia
4472,5/22/2012,30.87,Czech Republic
3152,5/22/2012,43.48,Czech Republic
7408,5/22/2012,11.66,Czech Republic
4685,5/22/2012,133.5,Czech Republic
7668,5/23/2012,86.73,Czech Republic
7669,5/23/2012,35.65,Czech Republic
7670,5/23/2012,162.21,Czech Republic
7667,5/23/2012,143.23,Czech Republic
7671,5/23/2012,421.04,Czech Republic
7672,5/23/2012,128.8,Czech Republic
5278,5/23/2012,50.85,Czech Republic
7673,5/23/2012,25.99,Czech Republic
7674,5/23/2012,18.7,Czech Republic
4129,5/23/2012,173.99,Czech Republic
7676,5/23/2012,74.55,Czech Republic
7677,5/24/2012,270.47,Czech Republic
4666,5/24/2012,206.12,Czech Republic
7679,5/24/2012,55.94,Czech Republic
4682,5/24/2012,47.8,Czech Republic
7680,5/24/2012,128.15,Czech Republic
2967,5/24/2012,242.07,Czech Republic
7681,5/24/2012,30.66,Czech Republic
5602,5/24/2012,20.79,Czech Republic
7586,5/24/2012,299.25,Czech Republic
6669,5/25/2012,91.18,Czech Republic
7682,5/25/2012,65.1,Czech Republic
3314,5/25/2012,90.91,Czech Republic
6527,5/25/2012,89.46,Czech Republic
6209,5/25/2012,357.63,Czech Republic
7683,5/25/2012,48.3,Czech Republic
7684,5/25/2012,74.24,Czech Republic
3174,5/25/2012,68.32,Czech Republic
7685,5/25/2012,30.13,Czech Republic
7686,5/25/2012,42.21,Czech Republic
5235,5/25/2012,93.15,Czech Republic
6333,5/25/2012,66.56,Czech Republic
7687,5/25/2012,107.9,Czech Republic
3861,5/26/2012,131.87,Czech Republic
7274,5/26/2012,64.89,Czech Republic
7688,5/26/2012,26.44,Czech Republic
7689,5/26/2012,19.01,Czech Republic
7690,5/27/2012,25.76,Czech Republic
7693,5/27/2012,26.93,Czech Republic
7592,5/28/2012,637.56,Czech Republic
7049,5/28/2012,42.94,Czech Republic
7410,5/28/2012,130.29,Czech Republic
3863,5/28/2012,233.21,Czech Republic
7695,5/28/2012,46.77,Czech Republic
4538,5/28/2012,59.15,Czech Republic
7696,5/28/2012,65.1,Czech Republic
7697,5/28/2012,43.79,Czech Republic
7699,5/28/2012,144.38,Czech Republic
7552,5/28/2012,12.18,Czech Republic
7701,5/28/2012,78.54,Czech Republic
7703,5/29/2012,16.5,Czech Republic
7704,5/29/2012,66.11,Czech Republic
7705,5/29/2012,61.13,Czech Republic
6158,5/29/2012,19.78,Czech Republic
4287,5/29/2012,176.38,Czech Republic
7706,5/29/2012,80.75,Czech Republic
7702,5/29/2012,147.69,Czech Republic
7707,5/29/2012,15.82,Czech Republic
4666,5/29/2012,143.59,Czech Republic
7612,5/29/2012,132.98,Czech Republic
7709,5/29/2012,29.27,Czech Republic
7708,5/30/2012,100.6,Slovakia
7710,5/30/2012,45.05,Czech Republic
2934,5/30/2012,248.83,Czech Republic
2938,5/30/2012,62.73,Czech Republic
7599,5/30/2012,92.89,Czech Republic
7239,5/30/2012,16.84,Czech Republic
7712,5/30/2012,70,Czech Republic
3454,5/30/2012,52.45,Czech Republic
7560,5/31/2012,105.09,Czech Republic
5855,5/31/2012,36.02,Czech Republic
7415,5/31/2012,64.25,Czech Republic
7713,5/31/2012,86.91,Czech Republic
5868,5/31/2012,53.79,Czech Republic
7715,5/31/2012,8.02,Czech Republic
7716,5/31/2012,54.69,Czech Republic
7717,5/31/2012,57.52,Czech Republic
7718,5/31/2012,109.05,Czech Republic
4862,5/31/2012,30.23,Czech Republic
7719,6/1/2012,59.1,Czech Republic
7720,6/1/2012,16.5,Czech Republic
7721,6/1/2012,8.59,Czech Republic
7722,6/1/2012,35.44,Czech Republic
7723,6/1/2012,85.37,Czech Republic
2651,6/1/2012,70.63,Czech Republic
6527,6/1/2012,33,Czech Republic
7724,6/1/2012,125.2,Czech Republic
7725,6/1/2012,37.17,Czech Republic
7727,6/1/2012,12.39,Czech Republic
7729,6/1/2012,171.7,Czech Republic
3600,6/2/2012,132.96,Czech Republic
7466,6/2/2012,121.17,Czech Republic
7730,6/2/2012,36.73,Czech Republic
3575,6/2/2012,148.6,Czech Republic
7731,6/2/2012,75.6,Czech Republic
6799,6/2/2012,34.76,Czech Republic
7732,6/2/2012,69.7,Czech Republic
7667,6/3/2012,296.31,Czech Republic
7325,6/3/2012,89.54,Czech Republic
5732,6/3/2012,87.68,Czech Republic
7733,6/3/2012,60.57,Czech Republic
7735,6/3/2012,69.61,Czech Republic
7736,6/3/2012,14.63,Czech Republic
7641,6/3/2012,44.74,Czech Republic
7738,6/4/2012,55.65,Czech Republic
7739,6/4/2012,10.4,Czech Republic
7740,6/4/2012,28.02,Czech Republic
6070,6/4/2012,110.51,Czech Republic
7741,6/4/2012,10.4,Czech Republic
7743,6/4/2012,68.93,Czech Republic
7744,6/4/2012,30.51,Czech Republic
7745,6/4/2012,361.9,Czech Republic
7746,6/4/2012,41.92,Czech Republic
7747,6/5/2012,70.73,Czech Republic
7745,6/5/2012,30.91,Czech Republic
7748,6/5/2012,91.93,Czech Republic
7749,6/5/2012,107,Czech Republic
2938,6/5/2012,58.36,Czech Republic
7750,6/5/2012,227.08,Czech Republic
7751,6/5/2012,21.63,Czech Republic
7752,6/6/2012,105.33,Czech Republic
7753,6/6/2012,36.65,Czech Republic
7754,6/6/2012,217.64,Czech Republic
7466,6/6/2012,118.81,Czech Republic
2777,6/6/2012,121.98,Czech Republic
4620,6/6/2012,89.5,Czech Republic
7756,6/6/2012,15.71,Czech Republic
7675,6/6/2012,36.27,Czech Republic
7757,6/6/2012,35.71,Czech Republic
7583,6/6/2012,38.99,Czech Republic
7758,6/6/2012,53.96,Czech Republic
7759,6/6/2012,97.97,Czech Republic
7760,6/6/2012,206.07,Czech Republic
7762,6/7/2012,91.14,Czech Republic
7761,6/7/2012,46.46,Czech Republic
7763,6/7/2012,58.99,Czech Republic
7764,6/7/2012,181.14,Czech Republic
7701,6/7/2012,194.42,Czech Republic
4995,6/7/2012,40.23,Czech Republic
7766,6/7/2012,106.1,Czech Republic
7767,6/7/2012,25.88,Czech Republic
7768,6/7/2012,215.99,Czech Republic
7769,6/7/2012,39.49,Czech Republic
7279,6/7/2012,68.67,Czech Republic
7772,6/7/2012,84.16,Czech Republic
7773,6/8/2012,138.7,Czech Republic
2777,6/8/2012,55.99,Czech Republic
